rep,estimator,model,start,initial,final,objective,raw_grad_inf,projected_grad_inf,raw_gradient,projected_gradient,active_bounds,software_success,status,message,distance_from_best,numerical_accept
n3000_s631,mle,single,5,"[1.8517612630660347, 1.1163696513856587, -0.2653134806919146]","[1.049584201126506, 0.8489256207880675, 0.20363297866518193]",1682.316160676456,1.643369072329426e-05,1.643369072329426e-05,"[1.643369072329426e-05, -1.3600177879768971e-05, -1.074092338282373e-05]","[1.643369072329426e-05, -1.3600177879768971e-05, -1.074092338282373e-05]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.547473508864641e-13,True
n3000_s631,mle,single,6,"[0.9677234906086867, 0.8494691397179853, -1.1764518517358478]","[1.0495841280133438, 0.848925577279194, 0.20363301545812867]",1682.3161606764559,2.58270604258648e-06,2.58270604258648e-06,"[-2.58270604258648e-06, -1.1934811687819291e-06, -9.149659208063099e-08]","[-2.58270604258648e-06, -1.1934811687819291e-06, -9.149659208063099e-08]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.2737367544323206e-13,True
n3000_s631,mle,single,7,"[0.3425578828439667, 1.8819039016798524, 0.260794609344432]","[1.0495841974087738, 0.8489255919099142, 0.20363303548556166]",1682.316160676456,1.015224423539518e-05,1.015224423539518e-05,"[1.015224423539518e-05, -2.150737321349183e-06, -1.0538575138108186e-06]","[1.015224423539518e-05, -2.150737321349183e-06, -1.0538575138108186e-06]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.547473508864641e-13,True
n3000_s631,smm,mixture,0,"[1.15, 0.9, -0.3, 1.5, 0.58]","[1.017862130393098, 0.8478242065608175, 0.16713502436525235, 0.02, 0.09146540555834375]",0.09223059910496717,8.809019861618457e-06,2.8042899058390493e-06,"[-9.90031088360377e-07, 2.8042899058390493e-06, 4.1397933478047773e-07, 8.809019861618457e-06, 8.392226422854265e-07]","[-9.90031088360377e-07, 2.8042899058390493e-06, 4.1397933478047773e-07, 0.0, 8.392226422854265e-07]",3:lower,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.010432782123781167,True
n3000_s631,smm,mixture,1,"[0.8, 0.6, -0.8, 0.5, 0.35]","[1.7246672778682486, 1.398427020433927, -2.5, 3.5632621303857817, 0.27478590056913865]",0.081797816981186,0.008479264242665098,2.113451386300528e-07,"[-3.8815273854521756e-08, 5.136823173931037e-08, 0.008479264242665098, 3.792207941836337e-08, -2.113451386300528e-07]","[-3.8815273854521756e-08, 5.136823173931037e-08, 0.0, 3.792207941836337e-08, -2.113451386300528e-07]",2:lower,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,True
n3000_s631,smm,mixture,2,"[1.5, 1.2, 0.2, 2.5, 0.75]","[1.0178576906105594, 0.8478203200411016, 0.18470493583669462, 0.02, 0.97]",0.09223054533973374,3.2299629173623883e-06,1.0405526131495799e-08,"[1.0405526131495799e-08, -3.2932794674905147e-09, -9.64855880738677e-09, 3.2299629173623883e-06, -1.0254683430675354e-06]","[1.0405526131495799e-08, -3.2932794674905147e-09, -9.64855880738677e-09, 0.0, 0.0]",3:lower|4:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.010432728358547735,True
n3000_s631,smm,mixture,3,"[1.0375596412934625, 0.21325893698038842, 1.0053494903514828, 0.54282283910495, 0.26251011266690943]","[1.017875591454878, 0.8478355161191159, 0.17605730903860634, 0.02, 0.5374145124129024]",0.09223077764396201,2.645179628338475e-05,8.094397182145836e-08,"[-8.094397182145836e-08, 1.4238063690292374e-08, 5.165097272412031e-09, 2.645179628338475e-05, -6.165183291811802e-08]","[-8.094397182145836e-08, 1.4238063690292374e-08, 5.165097272412031e-09, 0.0, -6.165183291811802e-08]",3:lower,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.010432960662776006,True
n3000_s631,smm,mixture,4,"[0.8486976727481611, 0.1891166739490816, 0.1054862972783952, 3.6697066703260326, 0.559880459399951]","[1.0178754687427554, 0.847835402306572, 0.17638523833752653, 0.02, 0.5538114957686419]",0.09223077634721853,2.633766703025815e-05,1.223007104118358e-07,"[4.781735513732961e-08, -1.223007104118358e-07, 8.058828262916609e-09, 2.633766703025815e-05, -9.680149262456523e-08]","[4.781735513732961e-08, -1.223007104118358e-07, 8.058828262916609e-09, 0.0, -9.680149262456523e-08]",3:lower,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.01043295936603253,True
n3000_s631,smm,mixture,5,"[1.3530649224118056, 0.26420359969445123, -2.025580684293101, 0.1507787331434547, 0.5885318668514686]","[1.724667254755751, 1.3984270163205772, -2.5, 3.563262087877718, 0.2747858969616416]",0.0817978169811866,0.008479379778966118,8.9308505791299e-07,"[-1.3451236928227502e-07, 3.13820142650057e-07, 0.008479379778966118, 9.102520591980611e-08, -8.9308505791299e-07]","[-1.3451236928227502e-07, 3.13820142650057e-07, 0.0, 9.102520591980611e-08, -8.9308505791299e-07]",2:lower,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.967448757360216e-16,True
n3000_s631,smm,mixture,6,"[0.47039096990981155, 0.5420270530462569, 0.2901772404627332, 0.6102252451033683, 0.060142004770943114]","[1.0197075455081859, 0.8492915781089555, -0.26133728316437194, 0.4647572274533408, 0.03847963776085194]",0.09223395386815728,0.001489077221285246,0.001489077221285246,"[-5.904109174313405e-05, -0.001489077221285246, -9.614576172402777e-06, -2.5961150575565814e-05, 0.00019495256488083392]","[-5.904109174313405e-05, -0.001489077221285246, -9.614576172402777e-06, -2.5961150575565814e-05, 0.00019495256488083392]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.010436136886971273,False
n3000_s631,smm,mixture,7,"[1.0352256663543817, 0.23614998598760176, -0.9758321941891728, 3.346076032474211, 0.3457790702306113]","[1.0178576905007808, 0.8478203194914998, 0.18470493658309067, 0.02, 0.97]",0.09223054533973343,3.2302557662526675e-06,1.0808687929061978e-10,"[-4.040859443929512e-11, 1.0808687929061978e-10, 7.22107920334003e-11, 3.2302557662526675e-06, -1.0256631594036536e-06]","[-4.040859443929512e-11, 1.0808687929061978e-10, 7.22107920334003e-11, 0.0, 0.0]",3:lower|4:upper,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.01043272835854743,True
n3000_s631,smm,single,0,"[1.0, 0.8, 0.2]","[1.017855333327275, 0.8478183171065174, 0.1853043790446771]",0.09223051352428176,7.0436831009750706e-09,7.0436831009750706e-09,"[3.239439071807057e-09, -7.0436831009750706e-09, -5.435919211505338e-09]","[3.239439071807057e-09, -7.0436831009750706e-09, -5.435919211505338e-09]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,True
n3000_s631,smm,single,1,"[0.6, 0.5, -0.8]","[1.0178553327697506, 0.8478183177956652, 0.18530437751510379]",0.09223051352428188,5.6872647135339585e-08,5.6872647135339585e-08,"[1.7506571957067243e-08, -5.6872647135339585e-08, -4.900611727943864e-08]","[1.7506571957067243e-08, -5.6872647135339585e-08, -4.900611727943864e-08]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.249000902703301e-16,True
n3000_s631,smm,single,2,"[0.409524484501557, 1.4572802960284, 1.6757387545955034]","[1.0178553331955684, 0.8478183168900361, 0.18530437929447025]",0.09223051352428212,1.1842944431118135e-08,1.1842944431118135e-08,"[-1.1842944431118135e-08, 1.0092521382423086e-08, 9.073837303275392e-09]","[-1.1842944431118135e-08, 1.0092521382423086e-08, 9.073837303275392e-09]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.608224830031759e-16,True
n3000_s631,smm,single,3,"[1.8111770695514782, 1.6071370330511487, 0.0058193132130366365]","[1.0178553312903704, 0.8478183148357409, 0.185304380634748]",0.09223051352428216,1.9436392762178095e-07,1.9436392762178095e-07,"[1.2983415612153465e-08, -1.9436392762178095e-07, -1.030669277138005e-07]","[1.2983415612153465e-08, -1.9436392762178095e-07, -1.030669277138005e-07]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.0245584642661925e-16,True
n3000_s631,smm,single,4,"[0.5399334466993057, 1.2567141267682669, -1.5348848328061564]","[1.0178553324649597, 0.847818317375757, 0.18530437815560558]",0.09223051352428238,1.0961015542475597e-07,1.0961015542475597e-07,"[-8.192122834586e-08, 1.0961015542475597e-07, 6.965204804522569e-08]","[-8.192122834586e-08, 1.0961015542475597e-07, 6.965204804522569e-08]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,6.245004513516506e-16,True
n3000_s631,smm,single,5,"[1.5189639072524905, 1.144785778759245, -0.09230895082796886]","[1.0178553334133968, 0.8478183170854746, 0.18530437916509007]",0.09223051352428185,9.1340825690827e-09,9.1340825690827e-09,"[-2.5257588175901097e-09, 9.1340825690827e-09, 5.895524140490244e-09]","[-2.5257588175901097e-09, 9.1340825690827e-09, 5.895524140490244e-09]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9.71445146547012e-17,True
n3000_s631,smm,single,6,"[0.11990951008972839, 1.0054404691640484, 1.2051358940934396]","[1.0178553340045378, 0.847818317285609, 0.1853043790621361]",0.09223051352428192,1.6392889820647343e-07,1.6392889820647343e-07,"[1.0739984113638731e-07, -1.6392889820647343e-07, -1.1407211544171673e-07]","[1.0739984113638731e-07, -1.6392889820647343e-07, -1.1407211544171673e-07]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.6653345369377348e-16,True
