seed,market,scenario,consumer_payment,producer_revenue,producer_profit,tax_payment,subsidy_payment,real_resource_cost,consumer_surplus,welfare_CS_plus_profit_minus_net_fiscal
48101,92,baseline,0.9852056863611138,0.9852056863611138,0.402344754611464,0.0,0.0,0.5828609317496498,0.32828452938394187,0.7306292839954058
48101,93,baseline,0.9209233546017251,0.9209233546017251,0.40089803292004306,0.0,0.0,0.520025321681682,0.3273082980121036,0.7282063309321467
48101,94,baseline,0.9104564595334109,0.9104564595334109,0.3924724418241037,0.0,0.0,0.5179840177093072,0.32159996682482705,0.7140724086489307
48101,95,baseline,0.8028690341626286,0.8028690341626286,0.32299466433425816,0.0,0.0,0.47987436982837034,0.27297585150461906,0.5959705158388773
48101,96,baseline,0.8188342783041467,0.8188342783041467,0.33359711882028764,0.0,0.0,0.48523715948385904,0.28058192742500304,0.6141790462452907
48101,97,baseline,0.8920582617692557,0.8920582617692557,0.4014674732044414,0.0,0.0,0.4905907885648143,0.3276926863436735,0.729160159548115
48101,98,baseline,0.8894409465634163,0.8894409465634163,0.3932548954579,0.0,0.0,0.4961860511055162,0.32213172861832834,0.7153866240762283
48101,99,baseline,0.9339907646023404,0.9339907646023404,0.3822434750885545,0.0,0.0,0.5517472895137859,0.3146168836460273,0.6968603587345819
48101,100,baseline,0.934213939006757,0.934213939006757,0.424444221993453,0.0,0.0,0.509769717013304,0.34305656281035374,0.7675007848038067
48101,101,baseline,0.9527392829721528,0.9527392829721528,0.4280026673330911,0.0,0.0,0.5247366156390616,0.34541086167206964,0.7734135290051607
48101,102,baseline,0.7668738847300534,0.7668738847300534,0.3244119887360284,0.0,0.0,0.442461895994025,0.27399665219036934,0.5984086409263978
48101,103,baseline,0.9967588273797776,0.9967588273797776,0.45892354098923716,0.0,0.0,0.5378352863905406,0.3655931346063131,0.8245166755955502
48101,104,baseline,0.9449069582018412,0.9449069582018412,0.4222706023978067,0.0,0.0,0.5226363558040346,0.34161519776404947,0.7638858001618563
48101,105,baseline,0.8635403844942358,0.8635403844942358,0.38016151805594245,0.0,0.0,0.4833788664382934,0.31318838349315414,0.6933499015490966
48101,106,baseline,0.8567065413612198,0.8567065413612198,0.3753608536755305,0.0,0.0,0.4813456876856894,0.3098851244781253,0.6852459781536557
